long_East,lat_North,topography, MOLArange,  planet_rad, c,A,  Ephermis Time,            UTC,          Orbit
322.10307,-15.75460,     859.92, 377758.73,  3394979.52,1,0,  26505432.06841,2000-11-03T06:36:07.886, 17408
322.10239,-15.75970,     867.95, 377748.55,  3394986.82,1,0,  26505432.16842,2000-11-03T06:36:07.986, 17408
322.10170,-15.76480,     890.06, 377724.27,  3395008.20,1,0,  26505432.26842,2000-11-03T06:36:08.086, 17408
322.10102,-15.76990,     903.92, 377708.23,  3395021.33,1,0,  26505432.36843,2000-11-03T06:36:08.186, 17408
322.10034,-15.77500,     900.00, 377709.98,  3395016.68,1,0,  26505432.46843,2000-11-03T06:36:08.286, 17408
322.09965,-15.78010,     896.95, 377710.87,  3395012.90,1,0,  26505432.56843,2000-11-03T06:36:08.386, 17408
322.09897,-15.78520,     892.73, 377712.94,  3395007.95,1,0,  26505432.66844,2000-11-03T06:36:08.486, 17408
322.09828,-15.79030,     889.99, 377713.51,  3395004.48,1,0,  26505432.76844,2000-11-03T06:36:08.586, 17408
322.09760,-15.79550,     872.81, 377728.52,  3394986.57,1,0,  26505432.86845,2000-11-03T06:36:08.686, 17408
322.09692,-15.80060,     848.15, 377751.03,  3394961.18,2,0,  26505432.96845,2000-11-03T06:36:08.786, 17408
322.09623,-15.80570,     840.37, 377756.66,  3394952.66,2,0,  26505433.06845,2000-11-03T06:36:08.886, 17408
322.09555,-15.81080,     844.65, 377750.20,  3394956.21,1,0,  26505433.16846,2000-11-03T06:36:08.986, 17408
322.09486,-15.81590,     836.76, 377755.93,  3394947.59,1,0,  26505433.26846,2000-11-03T06:36:09.086, 17408
322.09418,-15.82100,     820.83, 377769.70,  3394930.93,1,0,  26505433.36847,2000-11-03T06:36:09.186, 17408
322.09350,-15.82610,     808.15, 377780.21,  3394917.52,1,0,  26505433.46847,2000-11-03T06:36:09.286, 17408
322.09281,-15.83120,     793.46, 377792.74,  3394902.10,1,0,  26505433.56847,2000-11-03T06:36:09.386, 17408
322.09145,-15.84140,     788.70, 377793.16,  3394895.88,2,0,  26505433.76848,2000-11-03T06:36:09.586, 17408
322.09076,-15.84650,     791.70, 377787.99,  3394898.15,2,0,  26505433.86849,2000-11-03T06:36:09.686, 17408
322.09008,-15.85160,     812.58, 377764.94,  3394918.30,1,0,  26505433.96849,2000-11-03T06:36:09.786, 17408
322.08940,-15.85680,     826.08, 377749.27,  3394931.07,1,0,  26505434.06849,2000-11-03T06:36:09.886, 17408
322.08872,-15.86190,     834.74, 377738.46,  3394938.99,1,0,  26505434.16849,2000-11-03T06:36:09.986, 17408
322.08804,-15.86700,     840.11, 377730.93,  3394943.62,1,0,  26505434.26850,2000-11-03T06:36:10.086, 17408
322.08736,-15.87210,     850.55, 377718.33,  3394953.32,2,0,  26505434.36850,2000-11-03T06:36:10.186, 17408
322.08668,-15.87720,     861.06, 377705.68,  3394963.09,1,0,  26505434.46851,2000-11-03T06:36:10.286, 17408
322.08600,-15.88240,     872.72, 377691.86,  3394974.01,1,0,  26505434.56851,2000-11-03T06:36:10.386, 17408
322.08532,-15.88750,     874.38, 377688.04,  3394974.93,1,0,  26505434.66851,2000-11-03T06:36:10.486, 17408
322.08464,-15.89260,     870.53, 377689.71,  3394970.35,1,0,  26505434.76852,2000-11-03T06:36:10.586, 17408
322.08396,-15.89770,     858.12, 377699.97,  3394957.20,2,0,  26505434.86852,2000-11-03T06:36:10.686, 17408
322.08328,-15.90280,     858.12, 377697.81,  3394956.46,2,0,  26505434.96853,2000-11-03T06:36:10.786, 17408
322.08260,-15.90800,     858.99, 377694.80,  3394956.59,1,0,  26505435.06853,2000-11-03T06:36:10.886, 17408
322.08192,-15.91310,     852.69, 377698.95,  3394949.55,2,0,  26505435.16853,2000-11-03T06:36:10.986, 17408
322.08124,-15.91820,     850.34, 377699.13,  3394946.46,2,0,  26505435.26854,2000-11-03T06:36:11.086, 17408
322.08056,-15.92330,     857.10, 377690.20,  3394952.49,2,0,  26505435.36854,2000-11-03T06:36:11.186, 17408
322.07988,-15.92840,     855.82, 377689.31,  3394950.47,1,0,  26505435.46854,2000-11-03T06:36:11.286, 17408
322.07920,-15.93350,     832.45, 377710.53,  3394926.36,2,0,  26505435.56855,2000-11-03T06:36:11.386, 17408
322.07853,-15.93870,     822.96, 377717.87,  3394916.13,1,0,  26505435.66855,2000-11-03T06:36:11.486, 17408
322.07785,-15.94380,     819.64, 377719.02,  3394912.07,1,0,  26505435.76856,2000-11-03T06:36:11.586, 17408
322.07717,-15.94890,     813.85, 377722.67,  3394905.54,1,0,  26505435.86856,2000-11-03T06:36:11.686, 17408
322.07649,-15.95400,     808.75, 377725.62,  3394899.70,1,0,  26505435.96856,2000-11-03T06:36:11.786, 17408
322.07581,-15.95910,     813.74, 377718.47,  3394903.95,1,0,  26505436.06857,2000-11-03T06:36:11.886, 17408
322.07513,-15.96420,     814.33, 377715.74,  3394903.80,1,0,  26505436.16857,2000-11-03T06:36:11.986, 17408
322.07445,-15.96940,     813.43, 377714.48,  3394902.15,2,0,  26505436.26857,2000-11-03T06:36:12.086, 17408
322.07377,-15.97450,     807.38, 377718.36,  3394895.36,1,0,  26505436.36858,2000-11-03T06:36:12.186, 17408
322.07309,-15.97960,     800.03, 377723.58,  3394887.26,1,0,  26505436.46858,2000-11-03T06:36:12.286, 17408
322.07241,-15.98470,     775.38, 377746.05,  3394861.87,1,0,  26505436.56859,2000-11-03T06:36:12.386, 17408
322.07173,-15.98980,     763.31, 377755.97,  3394849.06,1,0,  26505436.66859,2000-11-03T06:36:12.486, 17408
322.72847,-13.00250,     123.63, 379882.92,  3394586.45,1,0,  27126741.73903,2000-11-10T11:11:17.556, 17496
322.72779,-13.00760,     125.27, 379878.93,  3394587.56,1,0,  27126741.83903,2000-11-10T11:11:17.656, 17496
322.72711,-13.01270,     128.61, 379873.19,  3394590.37,1,0,  27126741.93904,2000-11-10T11:11:17.756, 17496
322.72643,-13.01790,     128.12, 379871.32,  3394589.36,1,0,  27126742.03904,2000-11-10T11:11:17.856, 17496
322.72575,-13.02300,     129.08, 379867.97,  3394589.79,1,0,  27126742.13904,2000-11-10T11:11:17.956, 17496
322.72508,-13.02810,     127.82, 379866.87,  3394588.00,1,0,  27126742.23905,2000-11-10T11:11:18.056, 17496
322.72442,-13.03320,     123.66, 379868.65,  3394583.32,1,0,  27126742.33905,2000-11-10T11:11:18.156, 17496
322.72374,-13.03830,     124.07, 379865.86,  3394583.19,1,0,  27126742.43905,2000-11-10T11:11:18.256, 17496
322.72307,-13.04340,     125.13, 379862.44,  3394583.71,1,0,  27126742.53906,2000-11-10T11:11:18.356, 17496
322.72239,-13.04860,     127.60, 379857.62,  3394585.64,1,0,  27126742.63906,2000-11-10T11:11:18.456, 17496
322.72172,-13.05370,     132.98, 379849.85,  3394590.49,1,0,  27126742.73906,2000-11-10T11:11:18.556, 17496
322.72105,-13.05880,     131.85, 379848.62,  3394588.82,1,0,  27126742.83907,2000-11-10T11:11:18.656, 17496
322.72037,-13.06390,     117.65, 379860.45,  3394574.08,1,0,  27126742.93907,2000-11-10T11:11:18.756, 17496
322.71970,-13.06900,     110.33, 379865.41,  3394566.22,1,0,  27126743.03908,2000-11-10T11:11:18.856, 17496
322.71902,-13.07410,      98.87, 379874.52,  3394554.23,1,0,  27126743.13908,2000-11-10T11:11:18.956, 17496
322.71835,-13.07920,      87.13, 379883.88,  3394541.95,1,0,  27126743.23908,2000-11-10T11:11:19.056, 17496
322.71768,-13.08440,      76.46, 379892.18,  3394530.74,1,0,  27126743.33909,2000-11-10T11:11:19.156, 17496
322.71700,-13.08950,      69.82, 379896.46,  3394523.56,1,0,  27126743.43909,2000-11-10T11:11:19.256, 17496
322.71633,-13.09460,      62.40, 379901.51,  3394515.61,1,0,  27126743.53910,2000-11-10T11:11:19.356, 17496
322.71565,-13.09970,      64.81, 379896.74,  3394517.48,1,0,  27126743.63910,2000-11-10T11:11:19.456, 17496
322.71498,-13.10480,      71.83, 379887.35,  3394523.96,1,0,  27126743.73910,2000-11-10T11:11:19.556, 17496
322.71430,-13.10990,      83.75, 379873.08,  3394535.34,1,0,  27126743.83911,2000-11-10T11:11:19.656, 17496
322.71363,-13.11500,      98.28, 379856.16,  3394549.34,1,0,  27126743.93911,2000-11-10T11:11:19.756, 17496
322.71295,-13.12020,     106.34, 379845.75,  3394556.86,1,0,  27126744.03912,2000-11-10T11:11:19.856, 17496
322.71160,-13.13040,     121.14, 379826.21,  3394570.58,1,0,  27126744.23912,2000-11-10T11:11:20.056, 17496
322.71026,-13.14060,     149.05, 379793.58,  3394597.41,1,0,  27126744.43915,2000-11-10T11:11:20.256, 17496
322.70959,-13.14580,     151.67, 379788.62,  3394599.48,1,0,  27126744.53915,2000-11-10T11:11:20.356, 17496
322.70891,-13.15090,     148.05, 379789.87,  3394595.32,1,0,  27126744.63915,2000-11-10T11:11:20.456, 17496
322.70824,-13.15600,     134.34, 379801.21,  3394581.06,2,0,  27126744.73916,2000-11-10T11:11:20.556, 17496
322.70756,-13.16110,     115.14, 379818.07,  3394561.32,1,0,  27126744.83916,2000-11-10T11:11:20.656, 17496
322.70689,-13.16620,      92.10, 379838.73,  3394537.74,1,0,  27126744.93917,2000-11-10T11:11:20.757, 17496
322.70621,-13.17130,      72.56, 379855.92,  3394517.65,1,0,  27126745.03917,2000-11-10T11:11:20.857, 17496
322.70554,-13.17640,      60.13, 379866.00,  3394504.68,1,0,  27126745.13917,2000-11-10T11:11:20.957, 17496
322.70486,-13.18150,      52.85, 379870.91,  3394496.85,1,0,  27126745.23918,2000-11-10T11:11:21.057, 17496
322.70419,-13.18670,      50.01, 379871.39,  3394493.47,1,0,  27126745.33918,2000-11-10T11:11:21.157, 17496
322.70351,-13.19180,      47.49, 379871.56,  3394490.40,1,0,  27126745.43919,2000-11-10T11:11:21.257, 17496
322.70283,-13.19690,      45.38, 379871.32,  3394487.75,1,0,  27126745.53919,2000-11-10T11:11:21.357, 17496
322.70216,-13.20200,      49.37, 379864.96,  3394491.19,1,0,  27126745.63919,2000-11-10T11:11:21.457, 17496
322.70148,-13.20710,      54.44, 379857.53,  3394495.72,1,0,  27126745.73920,2000-11-10T11:11:21.557, 17496
322.70081,-13.21220,      61.72, 379847.89,  3394502.46,1,0,  27126745.83920,2000-11-10T11:11:21.657, 17496
322.70013,-13.21730,      71.60, 379835.65,  3394511.79,2,0,  27126745.93921,2000-11-10T11:11:21.757, 17496
322.69945,-13.22240,      87.22, 379817.68,  3394526.87,1,0,  27126746.03921,2000-11-10T11:11:21.857, 17496
322.69878,-13.22760,     107.52, 379795.03,  3394546.62,1,0,  27126746.13921,2000-11-10T11:11:21.957, 17496
322.69810,-13.23270,     121.71, 379778.48,  3394560.27,2,0,  27126746.23922,2000-11-10T11:11:22.057, 17496
322.69741,-13.23780,     135.82, 379762.01,  3394573.82,1,0,  27126746.33922,2000-11-10T11:11:22.157, 17496
322.69673,-13.24290,     141.50, 379753.98,  3394578.95,1,0,  27126746.43922,2000-11-10T11:11:22.257, 17496
322.69605,-13.24800,     141.66, 379751.47,  3394578.56,1,0,  27126746.53923,2000-11-10T11:11:22.357, 17496
322.69537,-13.25310,     140.88, 379749.93,  3394577.22,1,0,  27126746.63923,2000-11-10T11:11:22.457, 17496
322.69469,-13.25820,     141.14, 379747.32,  3394576.93,1,0,  27126746.73923,2000-11-10T11:11:22.557, 17496
322.69401,-13.26330,     142.54, 379743.56,  3394577.78,1,0,  27126746.83924,2000-11-10T11:11:22.657, 17496
322.69333,-13.26840,     141.37, 379742.39,  3394576.06,1,0,  27126746.93924,2000-11-10T11:11:22.757, 17496
322.69265,-13.27350,     136.00, 379745.40,  3394570.14,1,0,  27126747.03925,2000-11-10T11:11:22.857, 17496
322.69197,-13.27860,     134.50, 379744.54,  3394568.09,1,0,  27126747.13925,2000-11-10T11:11:22.957, 17496
322.69129,-13.28370,     135.16, 379741.54,  3394568.20,1,0,  27126747.23925,2000-11-10T11:11:23.057, 17496
322.69061,-13.28880,     136.11, 379738.25,  3394568.59,1,0,  27126747.33926,2000-11-10T11:11:23.157, 17496
322.68993,-13.29390,     133.09, 379738.91,  3394565.02,1,0,  27126747.43926,2000-11-10T11:11:23.257, 17496
322.68925,-13.29900,     134.43, 379735.24,  3394565.81,1,0,  27126747.53927,2000-11-10T11:11:23.357, 17496
322.68857,-13.30410,     136.21, 379731.11,  3394567.04,1,0,  27126747.63927,2000-11-10T11:11:23.457, 17496
322.68789,-13.30920,     136.16, 379728.79,  3394566.44,1,0,  27126747.73927,2000-11-10T11:11:23.557, 17496
322.68721,-13.31430,     136.32, 379726.29,  3394566.05,1,0,  27126747.83928,2000-11-10T11:11:23.657, 17496
322.68653,-13.31950,     133.92, 379726.33,  3394563.10,1,0,  27126747.93928,2000-11-10T11:11:23.757, 17496
322.68585,-13.32460,     130.54, 379727.37,  3394559.16,1,0,  27126748.03929,2000-11-10T11:11:23.857, 17496
322.68517,-13.32970,     124.43, 379731.15,  3394552.50,1,0,  27126748.13929,2000-11-10T11:11:23.957, 17496
322.68449,-13.33480,     120.94, 379732.27,  3394548.46,1,0,  27126748.23929,2000-11-10T11:11:24.057, 17496
322.68381,-13.33990,     119.70, 379731.19,  3394546.66,1,0,  27126748.33929,2000-11-10T11:11:24.157, 17496
322.68313,-13.34500,     119.62, 379728.92,  3394546.02,1,0,  27126748.43930,2000-11-10T11:11:24.257, 17496
322.68245,-13.35010,     120.27, 379725.91,  3394546.11,1,0,  27126748.53930,2000-11-10T11:11:24.357, 17496
322.68177,-13.35520,     122.69, 379721.16,  3394547.97,1,0,  27126748.63931,2000-11-10T11:11:24.457, 17496
322.68109,-13.36030,     119.87, 379721.64,  3394544.59,1,0,  27126748.73931,2000-11-10T11:11:24.557, 17496
322.68041,-13.36540,     118.28, 379720.91,  3394542.44,1,0,  27126748.83931,2000-11-10T11:11:24.657, 17496
322.67973,-13.37050,     120.03, 379716.80,  3394543.63,1,0,  27126748.93932,2000-11-10T11:11:24.757, 17496
322.67905,-13.37560,     121.04, 379713.45,  3394544.08,1,0,  27126749.03932,2000-11-10T11:11:24.857, 17496
322.67837,-13.38070,     123.82, 379708.33,  3394546.30,1,0,  27126749.13933,2000-11-10T11:11:24.957, 17496
322.67769,-13.38580,     121.36, 379708.46,  3394543.28,1,0,  27126749.23933,2000-11-10T11:11:25.057, 17496
322.67701,-13.39090,     122.78, 379704.70,  3394544.14,2,0,  27126749.33933,2000-11-10T11:11:25.157, 17496
322.67633,-13.39600,     122.33, 379702.80,  3394543.13,1,0,  27126749.43934,2000-11-10T11:11:25.257, 17496
322.67565,-13.40120,     119.86, 379702.95,  3394540.10,1,0,  27126749.53934,2000-11-10T11:11:25.357, 17496
322.67497,-13.40630,     122.81, 379697.64,  3394542.49,1,0,  27126749.63934,2000-11-10T11:11:25.457, 17496
322.67429,-13.41140,     116.24, 379701.89,  3394535.36,1,0,  27126749.73935,2000-11-10T11:11:25.557, 17496
322.67361,-13.41650,     108.18, 379707.60,  3394526.74,1,0,  27126749.83935,2000-11-10T11:11:25.657, 17496
322.67294,-13.42160,     103.24, 379710.20,  3394521.24,1,0,  27126749.93936,2000-11-10T11:11:25.757, 17496
322.67226,-13.42670,     105.42, 379705.68,  3394522.86,1,0,  27126750.03936,2000-11-10T11:11:25.857, 17496
322.67158,-13.43180,     109.90, 379698.85,  3394526.78,1,0,  27126750.13936,2000-11-10T11:11:25.957, 17496
322.67090,-13.43690,     114.67, 379691.74,  3394530.99,1,0,  27126750.23937,2000-11-10T11:11:26.057, 17496
322.67022,-13.44200,     116.39, 379687.68,  3394532.15,1,0,  27126750.33937,2000-11-10T11:11:26.157, 17496
322.66955,-13.44710,     117.16, 379684.57,  3394532.35,1,0,  27126750.43937,2000-11-10T11:11:26.257, 17496
322.66887,-13.45230,     118.08, 379681.34,  3394532.70,1,0,  27126750.53938,2000-11-10T11:11:26.357, 17496
322.66819,-13.45740,     119.22, 379677.85,  3394533.27,1,0,  27126750.63938,2000-11-10T11:11:26.457, 17496
322.66751,-13.46250,     118.71, 379676.03,  3394532.19,1,0,  27126750.73939,2000-11-10T11:11:26.557, 17496
322.66683,-13.46760,     115.99, 379676.42,  3394528.90,1,0,  27126750.83939,2000-11-10T11:11:26.657, 17496
322.66615,-13.47270,     114.05, 379676.03,  3394526.39,1,0,  27126750.93939,2000-11-10T11:11:26.757, 17496
322.66547,-13.47780,     114.21, 379673.54,  3394525.98,1,0,  27126751.03940,2000-11-10T11:11:26.857, 17496
322.66479,-13.48290,     120.55, 379664.89,  3394531.75,1,0,  27126751.13940,2000-11-10T11:11:26.957, 17496
322.66412,-13.48800,     113.16, 379669.93,  3394523.79,1,0,  27126751.23941,2000-11-10T11:11:27.057, 17496
322.66344,-13.49320,     127.58, 379653.16,  3394537.65,1,0,  27126751.33941,2000-11-10T11:11:27.157, 17496
322.66276,-13.49830,     127.30, 379651.11,  3394536.80,1,0,  27126751.43941,2000-11-10T11:11:27.257, 17496
322.66208,-13.50340,     127.00, 379649.09,  3394535.93,1,0,  27126751.53942,2000-11-10T11:11:27.357, 17496
322.66140,-13.50850,     126.99, 379646.77,  3394535.35,1,0,  27126751.63942,2000-11-10T11:11:27.457, 17496
322.66072,-13.51360,     125.48, 379645.94,  3394533.27,1,0,  27126751.73942,2000-11-10T11:11:27.557, 17496
322.66004,-13.51870,     124.22, 379644.87,  3394531.44,1,0,  27126751.83943,2000-11-10T11:11:27.657, 17496
322.65936,-13.52380,     124.74, 379642.03,  3394531.39,1,0,  27126751.93943,2000-11-10T11:11:27.757, 17496
322.65868,-13.52890,     124.90, 379639.54,  3394530.98,1,0,  27126752.03944,2000-11-10T11:11:27.857, 17496
322.65801,-13.53410,     127.81, 379634.30,  3394533.32,1,0,  27126752.13944,2000-11-10T11:11:27.957, 17496
322.65733,-13.53920,     124.50, 379635.27,  3394529.44,1,0,  27126752.23944,2000-11-10T11:11:28.057, 17496
322.65664,-13.54430,     124.12, 379633.32,  3394528.50,1,0,  27126752.33944,2000-11-10T11:11:28.157, 17496
322.65597,-13.54940,     123.66, 379631.46,  3394527.46,1,0,  27126752.43945,2000-11-10T11:11:28.257, 17496
322.65529,-13.55450,     125.21, 379627.58,  3394528.43,1,0,  27126752.53945,2000-11-10T11:11:28.357, 17496
322.65461,-13.55960,     122.86, 379627.59,  3394525.51,1,0,  27126752.63946,2000-11-10T11:11:28.457, 17496
322.65393,-13.56470,     118.59, 379629.54,  3394520.66,1,0,  27126752.73946,2000-11-10T11:11:28.557, 17496
322.65325,-13.56980,     113.83, 379631.99,  3394515.32,1,0,  27126752.83946,2000-11-10T11:11:28.657, 17496
322.65258,-13.57490,     113.26, 379630.23,  3394514.18,1,0,  27126752.93947,2000-11-10T11:11:28.757, 17496
322.65190,-13.58010,     110.41, 379630.76,  3394510.75,1,0,  27126753.03947,2000-11-10T11:11:28.857, 17496
322.65054,-13.59030,     108.73, 379627.78,  3394507.92,1,0,  27126753.23948,2000-11-10T11:11:29.057, 17496
322.64986,-13.59540,     106.85, 379627.34,  3394505.46,1,0,  27126753.33948,2000-11-10T11:11:29.157, 17496
322.64919,-13.60050,     108.39, 379623.47,  3394506.43,1,0,  27126753.43949,2000-11-10T11:11:29.257, 17496
322.64851,-13.60560,     108.44, 379621.10,  3394505.90,1,0,  27126753.53949,2000-11-10T11:11:29.357, 17496
322.64783,-13.61070,     110.05, 379617.19,  3394506.93,1,0,  27126753.63950,2000-11-10T11:11:29.457, 17496
322.64715,-13.61580,      98.86, 379626.03,  3394495.17,2,0,  27126753.73950,2000-11-10T11:11:29.557, 17496
322.64647,-13.62090,      97.57, 379625.00,  3394493.30,1,0,  27126753.83950,2000-11-10T11:11:29.657, 17496
322.64580,-13.62610,      98.17, 379622.09,  3394493.32,1,0,  27126753.93951,2000-11-10T11:11:29.757, 17496
322.64512,-13.63120,      96.59, 379621.34,  3394491.17,1,0,  27126754.03951,2000-11-10T11:11:29.857, 17496
322.64444,-13.63630,      91.60, 379624.03,  3394485.60,1,0,  27126754.13952,2000-11-10T11:11:29.957, 17496
322.64376,-13.64140,      86.43, 379626.86,  3394479.85,1,0,  27126754.23952,2000-11-10T11:11:30.057, 17496
322.64310,-13.64650,      81.81, 379629.19,  3394474.65,1,0,  27126754.33952,2000-11-10T11:11:30.157, 17496
322.64242,-13.65160,      78.34, 379630.35,  3394470.60,1,0,  27126754.43952,2000-11-10T11:11:30.257, 17496
322.64175,-13.65670,      75.78, 379630.59,  3394467.45,1,0,  27126754.53953,2000-11-10T11:11:30.357, 17496
322.64107,-13.66180,      73.32, 379630.74,  3394464.41,1,0,  27126754.63953,2000-11-10T11:11:30.457, 17496
322.64040,-13.66690,      68.72, 379633.03,  3394459.22,1,0,  27126754.73954,2000-11-10T11:11:30.557, 17496
322.63973,-13.67200,      66.60, 379632.84,  3394456.52,1,0,  27126754.83954,2000-11-10T11:11:30.657, 17496
322.63905,-13.67710,      59.32, 379637.79,  3394448.66,1,0,  27126754.93954,2000-11-10T11:11:30.757, 17496
322.63838,-13.68220,      54.74, 379640.07,  3394443.49,1,0,  27126755.03955,2000-11-10T11:11:30.857, 17496
322.63770,-13.68730,      52.76, 379639.72,  3394440.93,1,0,  27126755.13955,2000-11-10T11:11:30.957, 17496
322.63703,-13.69240,      47.81, 379642.36,  3394435.39,1,0,  27126755.23956,2000-11-10T11:11:31.057, 17496
322.63635,-13.69750,      41.08, 379646.80,  3394428.08,1,0,  27126755.33956,2000-11-10T11:11:31.157, 17496
322.63568,-13.70260,      34.25, 379651.32,  3394420.66,1,0,  27126755.43956,2000-11-10T11:11:31.257, 17496
322.63500,-13.70770,      28.59, 379654.65,  3394414.42,1,0,  27126755.53957,2000-11-10T11:11:31.357, 17496
